ID,roi_10_coords_-24_-39_-2_roi.mat,roi_11_coords_-38_7_-12_roi.mat,roi_12_coords_-39_-6_8_roi.mat,roi_13_coords_-41_-17_-4_roi.mat,roi_14_coords_-6_-88_-3_roi.mat,roi_15_coords_-11_-18_-19_roi.mat,roi_16_coords_-47_29_27_roi.mat,roi_17_coords_-8_14_-6_roi.mat,roi_18_coords_-14_0_3_roi.mat,roi_19_coords_-9_44_-2_roi.mat,roi_1_coords_-6_-6_28_roi.mat,roi_20_coords_-37_-20_19_roi.mat,roi_21_coords_-6_-37_27_roi.mat,roi_22_coords_-13_-72_40_roi.mat,roi_23_coords_-17_7_-10_roi.mat,roi_24_coords_-22_-46_63_roi.mat,roi_25_coords_-8_-16_1_roi.mat,roi_26_coords_6_-6_28_roi.mat,roi_27_coords_11_18_4_roi.mat,roi_28_coords_48_7_1_roi.mat,roi_29_coords_8_-69_23_roi.mat,roi_2_coords_-10_14_9_roi.mat,roi_31_coords_38_10_14_roi.mat,roi_32_coords_34_41_-12_roi.mat,roi_35_coords_24_-39_-2_roi.mat,roi_36_coords_35_11_-4_roi.mat,roi_37_coords_41_-8_-6_roi.mat,roi_38_coords_36_-12_6_roi.mat,roi_39_coords_6_-88_-3_roi.mat,roi_3_coords_-50_-2_1_roi.mat,roi_40_coords_7_-20_-14_roi.mat,roi_41_coords_35_29_29_roi.mat,roi_42_coords_8_11_-6_roi.mat,roi_43_coords_25_-11_-4_roi.mat,roi_44_coords_13_44_16_roi.mat,roi_45_coords_38_-20_19_roi.mat,roi_46_coords_6_-37_27_roi.mat,roi_47_coords_6_-61_56_roi.mat,roi_48_coords_25_4_3_roi.mat,roi_49_coords_22_-46_63_roi.mat,roi_4_coords_-8_-69_23_roi.mat,roi_50_coords_6_-16_2_roi.mat,roi_6_coords_-38_10_10_roi.mat,roi_7_coords_-25_33_-16_roi.mat,roi_8_coords_-30_26_-5_roi.mat
2012,2.003227491,4.229197871,4.741318755,4.94505815,-1.663422973,3.688278432,-2.333834717,0.680555601,0.957982013,-1.770149561,3.707192892,1.798326366,-4.456487929,-1.08300801,3.004440627,-0.931555122,3.742076994,-1.104767613,-2.088282117,0.805212344,-2.71606584,-4.374858248,1.854341458,0.249893427,-2.603848547,-2.06084781,3.094190206,-3.850132022,-1.159065559,0.799470151,0.009252186,-0.246634038,2.503425899,-0.393491687,0.120893365,-1.415114661,-2.716383497,-0.807268519,-3.994835324,-4.60646283,-5.798779562,4.945717719,1.437098955,0.939240515,3.109162192
2013,-2.374729509,1.830694117,-0.352111993,2.10576579,4.094095128,-2.450132866,2.875784692,2.278484299,2.022646797,-0.695913668,-2.727655454,-0.658121891,-1.491994483,2.325013472,0.148922197,-0.328206522,-1.629879049,-1.319715177,2.760958269,-2.219698448,-1.250556453,3.691421952,2.257411097,-2.123263121,1.461960178,0.464189251,2.514242536,0.259253664,3.251462192,-1.787897985,-5.240640916,2.343831791,2.334510991,-2.957424496,-0.916425393,-3.748216597,-1.273509979,-3.096116671,-0.562310125,-2.410952204,1.732750907,-2.773379978,1.099493028,2.228229284,1.388436857
2014,2.251724668,2.199118477,4.147516201,3.406911836,-2.000571479,1.693624932,-3.526655174,-2.933964383,-1.836989102,2.150240623,0.359608163,2.195060121,3.320387168,-3.298260371,-1.834158176,-0.091277749,0.347319335,1.872738453,-0.368929843,1.446493329,0.600883722,-2.758145825,3.69585069,1.396771669,0.85029238,-0.351864707,3.434447593,0.858645042,7.279431236,1.137894557,2.17424656,-1.312191053,3.120483711,1.290699291,1.696034611,1.752239743,0.91870527,1.065341064,-0.512076604,-0.37190971,0.470727508,-0.170661279,-0.583958666,1.636617899,-2.275234544
2015,7.367876766,-2.64216386,2.276625815,-0.329388339,-6.847085965,2.906394973,-1.470105008,-1.076554279,1.942506935,1.779273163,1.475663825,3.674745881,-7.388470175,-1.027425304,-1.003056826,-0.872253599,3.549729196,-3.790005128,2.340026551,-2.800689888,-0.341666125,16.04204053,0.138623884,-3.263022423,3.854395519,-3.375508143,-4.452509185,-4.510937631,5.791547953,-1.73616575,-0.495314085,-0.017193555,-1.608779666,-2.393630248,-1.334695766,0.926434904,-0.72748312,3.420136798,-0.959511652,0.936729706,-9.89774069,0.591014794,-0.086485575,-11.63080406,-1.863932127
2016,-0.007330729,2.17283304,3.951375163,0.182171348,1.306993475,1.764950945,-0.967522606,-0.594300845,-1.522825826,2.154878984,-0.3409807,0.736955475,1.541208038,1.62318383,0.398621444,-0.0311523,4.43317634,-3.793528855,1.674047166,-1.203542306,-5.41039876,-0.40066011,-0.087687793,-0.543179542,-0.270946616,1.826636573,-0.985026135,-0.0810172,1.344398516,-0.46527877,-0.414603527,-3.881816129,-2.197861672,0.071842459,1.427235306,1.742324136,3.41010345,2.387071507,0.243804223,-0.691394782,-6.680255372,3.788275213,1.438605234,-0.31813848,4.471354628
2017,-1.214450684,4.421264432,1.256934156,3.637090769,-3.485045208,-4.998704904,-4.238932202,0.586984021,3.181872335,2.203307897,-1.021113568,2.210951776,-0.229914442,0.669828688,2.088914065,0.237212764,3.15910586,1.210816362,2.237995303,0.433762118,-3.423553096,0.988320608,1.616126614,1.564316154,-1.498848573,2.314698524,1.559698088,0.128678253,7.952375336,1.60861574,-3.202670798,-0.059994306,4.173248317,0.090110801,0.647659422,0.367832691,-1.256107438,-0.435775112,3.854520397,0.416465666,1.872190863,3.127668481,0.780384531,0.036212683,-0.909840454
2018,-0.268531879,1.206093218,0.476890488,0.95872863,3.278913496,0.022034438,-3.46934211,0.844797896,0.567530788,-0.241379816,-0.160654374,-0.941647449,0.499803335,-0.727165261,2.264696634,-0.316439095,1.074085943,-1.092082889,2.303262917,-0.757611261,-2.163286872,1.270219379,-0.994645549,-2.324900508,-2.635412166,-0.329057775,-0.879411172,2.287905399,0.088744677,-1.108931263,-2.084278837,0.484576765,0.7354759,-0.56103504,-0.241453473,1.61708837,2.786729598,-1.305553329,-0.133039238,1.359349985,-3.999529693,3.880772823,-1.326016486,5.199373722,-0.063996973
2019,6.649071424,7.06106942,-0.291059537,-2.872766217,-0.905878786,2.390048688,-0.75706731,-2.480906202,0.709448029,2.229809367,-0.69048333,-6.076458062,5.390810416,7.490275444,-1.087601169,3.725350539,-8.327126594,2.308273243,-5.869324331,1.374774162,6.713524022,-5.709482028,-5.151173848,1.269455194,1.879846671,0.847547567,0.870655362,-4.682532563,1.619802953,1.791510764,5.570341242,-0.722423534,-1.545123481,-4.52757769,-2.927506683,-4.110293009,6.339287447,5.424839647,-1.565215372,7.151949331,9.293766115,-9.840037416,-5.332568471,-0.690317869,-5.461398371
2020,-0.245109457,4.494884426,0.140468104,-1.039024191,2.276437086,-1.550243551,2.516290953,1.673411614,-0.417755108,1.046168266,-0.731431979,-1.34683602,1.018394674,1.661418591,0.478217158,0.7218795,5.005535296,-1.004222331,0.80557845,-0.854243566,1.713642107,1.043149064,0.798706101,-0.037083149,-1.721957461,-3.057699963,-3.143148199,0.865706178,-1.089828677,-0.579218975,-4.019949476,2.266038604,0.974196374,0.069211631,0.316002787,-1.289934443,1.54991427,0.009303203,0.584743583,-0.457232101,-1.374015371,7.407302926,-1.678762179,-1.335236311,-1.17389585
2021,0.217980916,3.220225011,1.810969109,-0.454618751,-0.761651935,2.776883583,-2.61635926,-1.246103488,-0.284382332,-0.701188236,0.033548683,1.578923863,1.495909686,-2.129993821,-0.65765859,2.626430781,-1.896871319,1.267988763,-2.589770992,-0.919944353,-1.501190841,-2.070731111,-0.999863054,0.91843465,3.153915975,-1.918670267,2.116013634,-0.463717341,1.114761005,-0.65934491,2.211052568,0.444850994,-0.685974329,0.118750292,-0.581177137,-2.357264039,1.669446072,0.272707348,-1.822557232,0.663192958,-2.447659531,-5.311361926,-1.548993454,-3.297040701,-2.368343895
2023,1.471486499,0.112538612,2.575109848,-2.451594947,-2.205335021,0.202436709,9.027686227,3.134399161,-0.994094947,-0.293835471,0.634679264,-2.715787002,-5.88668946,-2.974152949,0.283217197,1.933141504,-1.960680295,0.686504512,2.821328467,1.700308139,-5.122976184,-0.775930614,3.765430869,-1.14972952,0.002227,-0.644064434,-0.697614287,4.454771194,1.999063401,-1.07846299,0.87181351,2.341692743,-1.471078474,-1.034163693,-0.2409482,1.934772729,-4.736780616,-1.854591926,2.915878956,-0.295691051,-1.413490239,2.551106345,3.530976435,-2.413375139,-0.518673522
2024,1.110275215,-7.280203687,1.283929104,-2.789530471,-3.190107076,0.802106029,-3.621609094,3.093444555,-0.434310656,1.296636504,-6.332516698,-0.684884101,-1.992079387,-0.399131318,3.347638224,0.539226736,6.219948162,-5.061184216,-0.057621613,-4.677338454,-4.433409651,-3.211556149,-5.180373475,2.725778341,0.404456992,-0.365527701,-4.93345647,-0.038637961,3.577480265,-2.127743226,-3.426674171,1.344417872,2.015822693,-0.241259103,-1.945441596,-4.230667201,-1.364622933,1.686483615,-0.902241877,-0.530215921,-5.400270313,1.827240609,-1.331770595,1.699527383,0.888844216
2025,4.400473589,7.224696623,0.485048944,-0.358837459,1.916187727,3.446029572,3.694586117,-3.555093792,1.65321162,6.65515055,5.3645156,1.26452514,-0.314039955,1.508422236,-2.742730866,0.659776486,-3.602788298,6.038150272,-0.029111706,-3.778616336,-0.296642951,2.45199994,2.169785449,0.85779196,0.574913501,-0.017229137,-0.93349959,-1.501824548,7.759918432,-4.256689319,7.831872498,-1.328652515,-2.934578325,-0.739391556,0.309827915,1.307037391,1.855723213,-3.993783148,0.508114982,0.426959753,-1.220537048,-5.0371529,-1.293610308,0.641733468,6.905113366
2026,2.435989916,1.162991673,-0.340260373,-1.371975086,5.27402021,3.421993528,-0.308619875,0.014518427,0.934973857,0.911424396,0.575301936,-0.350939738,3.465307032,5.641185555,-0.154105909,-1.147989121,-3.353225718,3.649355517,1.703610831,-0.714495729,4.734305959,0.320968963,-0.174376422,-1.26282835,1.517780341,-1.195227063,-4.652043555,-2.2026192,2.132939996,-0.16433036,4.529744382,0.004943773,1.689021797,-2.167311529,-3.27239132,-4.598984866,3.823139844,0.754322542,-2.620707017,-0.969418189,6.272220595,-2.045942738,-0.62042858,2.102978468,-0.121995271
2028,0.105832025,-1.195651638,3.175400038,0.558086952,-4.171236921,-2.962112811,-1.366585248,0.822659088,-0.274202202,-1.273918785,1.229288146,3.58422526,-0.76187992,-5.717025186,1.658729143,-2.237490941,0.077982192,-0.451889288,-4.834283827,1.040225115,-3.146238402,-0.697203821,-2.186409643,-0.26453431,2.03425331,3.169662128,1.102748063,-1.840805147,4.624150777,-1.139959173,-0.763793014,-2.442825546,-1.817267999,2.480753806,-1.420263746,-2.434403713,-2.268296692,-6.33848586,0.79118551,-3.815645191,-4.518401614,-2.577540897,2.201516132,-1.756961584,-0.735004358
2029,6.122337012,4.943629902,2.335781486,1.264129003,0.729212057,2.474436539,-2.764533822,1.527567013,1.639995723,1.338416105,-3.16980103,0.183521243,2.323157589,0.782508676,2.189180461,-0.716406424,4.315614802,-4.706721406,-1.315080985,3.626222877,0.548755117,-0.206536087,-2.835885802,0.165307641,6.474921363,2.707125775,1.252552796,0.292136949,5.838306754,3.738654644,5.212413847,1.172381064,2.447037566,2.028869576,0.01403718,-2.633017498,2.225045541,-3.99236498,1.988442956,1.34645381,0.196233515,5.271661894,-2.723059955,0.363845348,2.719253923
2030,3.293327188,0.235947129,4.294999359,-1.379926234,-6.907001492,6.450607832,-4.893730721,-0.927644707,-0.477584276,-1.710157596,4.55607536,3.821498226,0.21013845,-0.766455259,-1.450476072,-1.299173397,2.992449437,5.93231018,2.123771859,2.315222991,0.428928045,0.507517629,2.944812996,-2.6591295,-3.15883338,-1.048454691,-1.332890156,6.137452556,1.265579871,-0.634558287,6.146590558,-1.035450705,0.447556438,2.177361369,-0.119167374,5.892590389,1.322140087,-9.441917828,6.359741971,-3.196637748,3.252853497,5.527318636,0.918442985,-0.780874014,0.197133477
2031,0.453821424,3.902222338,1.670599847,-5.438851659,-4.48509238,1.771742914,1.804479685,0.685019073,0.37804017,2.811436545,-1.303201126,-0.756768538,1.127696005,-0.061129424,-1.074820765,-0.192233294,0.195368094,-1.423066807,-0.409751995,-2.185423043,-4.391208572,2.139141378,2.365021673,-1.796406209,-2.940821216,-0.35499779,-0.102101072,0.268402522,-5.379213756,-3.374162872,-1.511856146,-0.276652778,-0.240384541,-1.318715028,-0.659495217,0.045395255,0.405549662,-0.198843361,1.833455934,-0.851061157,-1.661282896,2.902361058,0.851723394,1.0867033,1.314642763
