ID,roi_10_coords_-24_-39_-2_roi.mat,roi_11_coords_-38_7_-12_roi.mat,roi_12_coords_-39_-6_8_roi.mat,roi_13_coords_-41_-17_-4_roi.mat,roi_14_coords_-6_-88_-3_roi.mat,roi_15_coords_-11_-18_-19_roi.mat,roi_16_coords_-47_29_27_roi.mat,roi_17_coords_-8_14_-6_roi.mat,roi_18_coords_-14_0_3_roi.mat,roi_19_coords_-9_44_-2_roi.mat,roi_1_coords_-6_-6_28_roi.mat,roi_20_coords_-37_-20_19_roi.mat,roi_21_coords_-6_-37_27_roi.mat,roi_22_coords_-13_-72_40_roi.mat,roi_23_coords_-17_7_-10_roi.mat,roi_24_coords_-22_-46_63_roi.mat,roi_25_coords_-8_-16_1_roi.mat,roi_26_coords_6_-6_28_roi.mat,roi_27_coords_11_18_4_roi.mat,roi_28_coords_48_7_1_roi.mat,roi_29_coords_8_-69_23_roi.mat,roi_2_coords_-10_14_9_roi.mat,roi_31_coords_38_10_14_roi.mat,roi_32_coords_34_41_-12_roi.mat,roi_35_coords_24_-39_-2_roi.mat,roi_36_coords_35_11_-4_roi.mat,roi_37_coords_41_-8_-6_roi.mat,roi_38_coords_36_-12_6_roi.mat,roi_39_coords_6_-88_-3_roi.mat,roi_3_coords_-50_-2_1_roi.mat,roi_40_coords_7_-20_-14_roi.mat,roi_41_coords_35_29_29_roi.mat,roi_42_coords_8_11_-6_roi.mat,roi_43_coords_25_-11_-4_roi.mat,roi_44_coords_13_44_16_roi.mat,roi_45_coords_38_-20_19_roi.mat,roi_46_coords_6_-37_27_roi.mat,roi_47_coords_6_-61_56_roi.mat,roi_48_coords_25_4_3_roi.mat,roi_49_coords_22_-46_63_roi.mat,roi_4_coords_-8_-69_23_roi.mat,roi_50_coords_6_-16_2_roi.mat,roi_6_coords_-38_10_10_roi.mat,roi_7_coords_-25_33_-16_roi.mat,roi_8_coords_-30_26_-5_roi.mat
2012,-1.205479848,2.123828831,4.768067871,2.295822779,-0.569243501,5.352601077,-1.076936273,2.161540247,-0.428946973,0.368898037,3.055553366,0.222649325,-4.098880949,-1.152313889,2.150759711,1.714938399,7.630228157,0.771434412,-2.549422543,0.906953586,-4.120629752,-1.509753751,2.943375154,2.124282837,1.566357688,2.352229516,3.460023576,-1.567568411,-0.401603662,3.024035552,1.12504002,-0.831614447,-1.419593064,1.009129308,0.113857576,0.239800105,-4.694701702,-1.83359424,0.5452985,0.307640406,-4.186693667,2.586775119,0.305486384,1.045047641,0.912914387
2013,0.909817725,-0.103574364,1.273250502,-1.063039637,2.058528344,-2.335867499,3.440981734,1.483522586,0.191412768,1.746043834,-0.84008017,-1.538800993,0.303783769,4.22450996,1.64654082,-1.500187717,2.070585242,0.016586859,2.194170717,-1.189113485,1.283412039,1.695629068,0.071781347,-0.447079539,0.804589251,1.300467046,-0.376133535,0.110579669,3.822505627,-1.347618683,-3.903530695,2.681739406,3.527501228,-2.280406891,1.554519852,-3.29106963,-0.191083914,-3.182224268,-1.143004267,-2.401892338,1.40488168,0.028358062,-1.597315816,1.493795872,0.188300813
2014,0.614984953,1.495519469,2.04607332,1.460364101,-4.503183269,0.176508666,-2.472794226,-2.258833259,-1.79287522,1.915496334,-1.130761522,-0.255997111,1.506934818,-1.504900873,-2.218479834,-0.233107143,-1.366156335,-0.540957733,-0.185564572,-1.076212632,0.124627581,-3.417048143,1.367860197,3.2340976,1.396902469,-1.316733783,1.432045241,-0.197610079,3.720237145,-0.055699903,0.850651143,0.388658055,-0.424235458,-0.2712545,1.227920188,-1.558482497,1.775244778,1.97230437,-2.972813563,-1.768694488,0.215921858,-0.833580017,-1.275321612,0.457111418,-1.833928377
2015,8.269087091,0.313472946,2.560338571,-1.604902203,-1.511170498,-0.647000574,8.548953704,0.874224596,1.94856198,-1.83656556,-13.78940847,-0.254414265,-3.816387199,0.997403411,-2.026697133,-0.12921977,1.713554749,-11.2907623,-0.634938407,-1.315694138,4.874667185,18.54714841,3.02582222,-0.689508438,5.52534307,1.101457359,1.514981262,-1.750875462,6.579558526,-1.683249917,2.088258546,2.901667915,0.841274685,-2.166418417,1.635325978,-4.373799503,2.731607415,5.725848908,-2.371693834,0.965798563,-6.635985931,-1.672103314,-1.37124824,-4.776422501,-2.203136352
2016,-1.397008485,1.981298444,4.273219689,2.96063865,2.483445568,1.623947007,0.252213226,0.304087358,1.305483638,0.520192372,1.894816665,-0.019488654,2.492357442,2.219712974,1.232173083,1.248296659,5.052722541,-3.270668805,3.936307598,1.924776632,-0.997947538,1.254642041,-0.264187047,0.092679635,-0.39510689,4.638956869,2.740063764,1.481470862,0.1902513,2.471071959,-0.00550997,-1.279667875,-1.972122285,0.526106399,-0.39436738,0.881699163,-0.312671427,5.248347964,2.525921756,-0.73048889,-4.007371898,6.118239181,2.382842079,-1.689148426,3.011659472
2017,0.632120051,2.325139107,1.597251426,1.985166779,-2.939881426,-1.938550813,-0.242398006,0.319052767,-0.226316675,0.933218324,0.830393184,0.610007367,0.410009805,0.575658186,-1.310999949,0.722567241,1.046593744,2.447819418,1.151756342,-0.85522003,-1.132465938,-0.450679703,0.293161177,0.299690545,-1.703555499,0.54911533,-0.577036715,-1.602742906,5.612897164,1.643296268,0.299301026,0.390880569,1.478309069,-0.397116239,0.884949022,0.947792086,0.578807719,3.322751448,-0.922521265,-0.11530971,2.999436145,2.526372069,-0.068207382,0.303992271,-1.587356214
2018,-1.068684057,-1.826803831,-0.51029687,-3.508911857,-1.592686636,0.149935734,-6.483048201,-3.029641647,-2.828373093,0.470080125,-0.893358327,-1.76232099,-0.010782265,-3.139462393,-1.350404097,-3.087681626,-5.879769822,-0.374241838,-0.018306513,-2.302383375,-2.976880998,-1.998018153,-2.469334923,-1.45990169,-2.170749398,-3.777665418,-1.423525955,-0.006988066,0.708241418,-1.337847279,-3.835379518,-0.609291474,-3.662123156,-4.87872311,-1.139639204,-0.773963091,1.902881174,-2.704508107,-2.994014251,-2.401561458,-4.813805058,-3.340290812,-0.708133912,4.002747536,-0.026926666
2019,3.03947925,3.464833092,3.288619074,-0.298671302,-0.687331098,-2.296796678,-1.629916572,-0.762975929,2.432440806,1.99818175,1.131998775,0.713003273,0.395022246,1.743289924,0.403770414,0.421136636,2.618465775,1.207630039,-1.269436903,0.281427811,2.997868231,-1.211319595,-4.538136706,1.595656753,1.773175844,0.284357388,2.33243455,-0.090902651,4.039656322,1.609530059,1.384939492,2.053130935,1.679283428,-1.41538554,1.137821005,-1.340291791,2.056407016,-1.634562445,-0.280647356,0.095154766,1.463324948,0.664487526,-1.502747589,-0.337787151,0.245952895
2020,-1.406463295,1.498253049,0.933436837,-0.443348961,1.652727073,-1.670472504,0.822318409,0.441278645,-0.51674542,-0.11418061,-0.183809022,-0.573733119,-2.024641474,0.685184142,0.283689923,0.151763902,2.258128635,-1.499208496,-0.306107723,-1.094205522,-0.548473565,-1.266163193,1.2812903,-1.333766729,-0.639043239,-1.757889288,0.175673524,3.170452163,-1.663373462,0.311101932,0.007709937,0.57984969,1.016598867,1.953504979,0.07374917,-0.618950446,0.700513325,0.375334802,1.773510082,0.906801683,-0.954499668,4.433950743,-0.352536516,0.557487011,-0.761630891
2021,1.550716091,0.974031061,1.810442214,0.21214534,0.1601795,1.713153646,1.32173432,0.267485356,-0.185623409,-1.867095733,-0.236106422,1.008890574,4.01372529,0.744265337,0.474175629,1.694432939,-2.166416344,0.114603632,-1.284141058,-0.457421944,0.264201991,-1.792138397,-0.40078324,-2.061913133,1.683044761,-1.848747464,0.836464439,-1.860925771,2.59868854,0.151685746,-0.522849153,0.295504563,-1.821223076,-1.397814172,-1.750440021,-0.419623893,5.107979148,0.304923161,-0.578528952,0.888302722,-0.557915593,-3.279732287,0.169268385,-3.684132814,-0.818047025
2023,3.200326752,2.003014092,2.651453116,-0.537092278,-4.011808094,-1.134347133,7.183189424,1.056746624,2.197440277,0.489355381,-1.227445883,-4.656037723,-5.182528931,-2.733874986,1.17306531,-0.676142268,-0.795538829,-2.755111411,-0.465150366,2.406502106,-5.080905026,-1.693044641,4.73840579,1.544132292,-0.247279309,0.721173441,1.701670253,1.906807065,0.081517019,-1.35159234,-0.577764446,0.326499284,0.926355257,1.658504511,-2.444187622,-1.090124078,-5.937059877,-0.965744349,2.267832344,-1.567517418,-2.553954617,3.530579137,1.324000573,-0.957689524,0.394663926
2024,2.691988318,-7.719434339,0.286149843,-1.223059971,-0.332798456,3.21263131,-3.526688815,2.549739439,0.299127562,1.469405774,-4.771519397,1.760012284,0.545455573,-1.020343025,4.371077091,0.93872109,6.384149046,-5.076191809,-2.268049551,-1.0852126,-4.348562627,-3.773564966,-3.501269862,1.388846815,1.690598771,0.609186664,-5.077380327,1.30816412,3.753614845,-1.637884041,-1.613665485,0.326520928,2.129121733,-0.507668973,-1.863635366,-2.311256664,1.252245559,1.858182642,0.26883965,0.660484026,-4.97924657,2.918634258,1.664504799,1.889532208,0.372164937
2025,2.793398736,2.334494615,0.293913938,1.452726687,4.261153285,5.674932895,1.56671093,-0.101356241,2.567712008,4.939623352,4.413018859,1.605284178,2.960802864,3.891639439,-0.125036062,0.21901721,-3.209276151,3.537522681,-0.590226672,-1.784407375,2.488794691,0.049703674,2.285090334,1.380920947,2.849744473,1.667952097,0.093616057,-1.663252601,6.855313747,-1.269025525,10.56826155,-0.051830012,-1.185591607,-1.3278315,2.772771328,4.144928078,6.154811538,0.467101459,0.474963588,1.910057326,1.170778393,-3.727737479,-1.339879848,3.674237728,4.218292413
2026,-0.945579397,0.296876642,0.329905946,-2.166852654,-1.681026535,-0.043599898,0.543082477,1.034773902,1.337305203,-0.183145036,-1.004173055,-0.05485549,1.992464871,3.064740373,0.362337977,-1.716473288,-7.346329971,2.555452882,0.136877592,-1.566640371,2.116053664,0.089336995,-0.209455434,0.173653424,-2.371909599,-2.85536702,-0.365744939,-3.282278104,3.681508805,-0.988360215,-0.023570408,-3.073819734,3.341321884,-4.403708888,-1.197456922,-4.909680339,3.414215588,-0.86513512,-2.321897057,-2.935009506,3.850631551,-5.167036416,0.477695854,0.266842782,0.243377184
2028,0.242967627,-4.225594684,1.806966995,-1.483225671,-4.111904265,-2.399432569,2.695711754,-1.248786942,-0.149327274,-2.330003438,-0.510059417,0.603877633,-4.87472864,-2.512406287,-0.626705744,0.123983971,-2.078162452,-2.57952115,-3.096580076,-2.297531736,-2.843137788,-0.318843707,1.063741858,0.168751821,-2.155909285,-0.58687615,-2.909938549,-5.565831533,4.253335449,-2.064706918,-3.812659564,-1.73491523,-1.911779973,-4.468990119,-0.832905343,-2.191217605,-5.951269761,-1.512261342,-1.708921682,-0.990793886,-4.84246696,-2.382293964,4.257484994,-0.267644584,1.754968758
2029,1.004659188,0.42000975,1.696690442,-2.45214633,-1.268783654,1.170369494,-3.109878131,0.124506034,-1.918717959,-1.336317414,-3.665819584,0.065610558,0.005180525,-2.96575502,0.922156986,-3.053297218,-0.633131575,-6.629495985,-0.578912984,0.183974058,-1.643010902,-0.703382924,-1.090103344,0.607287318,2.036070272,0.989011584,2.06229191,0.248256452,2.911577339,-0.435619084,0.944347318,1.160663837,1.834028471,3.630165391,-0.961502041,-1.534629766,-0.390190266,-1.596296254,3.146797976,-0.258952304,-2.494331245,0.687944186,-1.852338189,0.806745708,-1.453001781
2030,2.916829208,0.52739221,-0.282965342,-1.492344281,-4.756834152,6.410997063,-6.060766644,-1.678767609,-0.827760688,-0.18262705,3.427032617,1.017254422,-1.48075453,-0.791601597,-3.643792187,-0.88532885,2.637423296,6.114248421,-1.241274155,-1.414678682,-1.676857817,-1.673674036,0.468390897,-2.597446442,-0.317722305,-0.942543489,-0.93225504,2.59925224,0.665243134,-2.111122834,7.98675096,0.198359433,-2.075020707,2.59877943,-2.209419633,2.822348796,1.779553855,-6.261584821,1.491179354,1.883363404,-2.851645023,2.32802014,-5.737668609,-0.065356255,-0.641854639
2031,-1.04957403,6.683349081,0.571406562,-2.244878795,-4.808506938,-0.599096354,3.571171871,3.794077389,0.959988288,2.375599947,1.001685786,1.160076655,2.712240809,1.359274229,-0.099574334,-0.406595845,-0.703799978,0.665508107,0.941581846,-1.695815743,-2.129986737,3.350330518,3.515602483,0.762862504,-2.369540236,1.400487162,3.387231587,-1.432380976,-3.500872799,0.148345865,-0.011467711,-0.35505383,2.122640606,-0.62632358,0.731911562,0.067417294,2.571257671,-1.033660303,1.764604575,-1.132869556,-0.855544312,2.103016848,0.212283471,1.379399538,2.277602333
2032,0.641090001,1.328333964,2.533083938,-0.123049909,-1.029609339,1.237865056,0.637616679,1.164709623,1.207777197,0.03566238,3.945459217,2.80347201,-0.362378726,-4.527085535,-0.719633917,0.566273551,0.382926333,3.620571001,2.537494705,-1.606461293,-4.629306463,0.971383573,0.345635249,-0.088664636,1.489528284,-1.739398937,1.520102134,-0.00115537,1.041253405,-1.260459226,1.204452574,0.171416001,1.934605524,0.003026289,0.835079907,1.445013325,0.119102652,-1.200685258,0.382538641,-0.677031172,-4.43521659,0.04165326,-0.022764139,4.385160446,-2.002884385
2034,0.420958106,-0.501996506,0.887829402,-4.597539155,-0.785952011,-0.679506897,1.608679504,-0.403919838,2.502831831,0.060919988,3.656283417,-2.354072206,0.23709604,1.159144605,-2.194955582,0.719798804,3.623533932,2.384067588,4.060814367,2.327660051,-3.359081149,1.667292101,2.566976426,-1.600700796,2.865600541,3.526282535,-2.182483838,3.415867471,1.853797647,-3.735721808,-2.266563447,0.583126677,0.405718409,0.88894517,-1.01041634,-0.072595543,-0.101131555,2.659694904,0.523627912,-2.405491887,-2.278328093,3.338150297,3.688395625,1.595942736,0.735050331
